region,time,sector,polymer,element,value
EU27+3,2027.75,reusable sheet (tray),PET,All,0.0
EU27+3,2028.0,reusable sheet (tray),PET,All,0.0
EU27+3,2028.25,reusable sheet (tray),PET,All,0.0
EU27+3,2028.5,reusable sheet (tray),PET,All,0.0
EU27+3,2028.75,reusable sheet (tray),PET,All,0.0
EU27+3,2029.0,reusable sheet (tray),PET,All,0.0
EU27+3,2029.25,reusable sheet (tray),PET,All,0.0
EU27+3,2029.5,reusable sheet (tray),PET,All,0.0
EU27+3,2029.75,reusable sheet (tray),PET,All,0.0
EU27+3,2030.0,reusable sheet (tray),PET,All,0.0
EU27+3,2030.25,reusable sheet (tray),PET,All,0.0
EU27+3,2030.5,reusable sheet (tray),PET,All,0.0
EU27+3,2030.75,reusable sheet (tray),PET,All,0.0
EU27+3,2031.0,reusable sheet (tray),PET,All,0.0
EU27+3,2031.25,reusable sheet (tray),PET,All,0.0
EU27+3,2031.5,reusable sheet (tray),PET,All,0.0
EU27+3,2031.75,reusable sheet (tray),PET,All,0.0
EU27+3,2032.0,reusable sheet (tray),PET,All,0.0
EU27+3,2032.25,reusable sheet (tray),PET,All,0.0
EU27+3,2032.5,reusable sheet (tray),PET,All,0.0
EU27+3,2032.75,reusable sheet (tray),PET,All,0.0
EU27+3,2033.0,reusable sheet (tray),PET,All,0.0
EU27+3,2033.25,reusable sheet (tray),PET,All,0.0
EU27+3,2033.5,reusable sheet (tray),PET,All,0.0
EU27+3,2033.75,reusable sheet (tray),PET,All,0.0
EU27+3,2034.0,reusable sheet (tray),PET,All,0.0
EU27+3,2034.25,reusable sheet (tray),PET,All,0.0
EU27+3,2034.5,reusable sheet (tray),PET,All,0.0
EU27+3,2034.75,reusable sheet (tray),PET,All,0.0
EU27+3,2035.0,reusable sheet (tray),PET,All,0.0
EU27+3,2035.25,reusable sheet (tray),PET,All,0.0
EU27+3,2035.5,reusable sheet (tray),PET,All,0.0
EU27+3,2035.75,reusable sheet (tray),PET,All,0.0
EU27+3,2036.0,reusable sheet (tray),PET,All,0.0
EU27+3,2036.25,reusable sheet (tray),PET,All,0.0
EU27+3,2036.5,reusable sheet (tray),PET,All,0.0
EU27+3,2036.75,reusable sheet (tray),PET,All,0.0
EU27+3,2037.0,reusable sheet (tray),PET,All,0.0
EU27+3,2037.25,reusable sheet (tray),PET,All,0.0
EU27+3,2037.5,reusable sheet (tray),PET,All,0.0
EU27+3,2037.75,reusable sheet (tray),PET,All,0.0
EU27+3,2038.0,reusable sheet (tray),PET,All,0.0
EU27+3,2038.25,reusable sheet (tray),PET,All,0.0
EU27+3,2038.5,reusable sheet (tray),PET,All,0.0
EU27+3,2038.75,reusable sheet (tray),PET,All,0.0
EU27+3,2039.0,reusable sheet (tray),PET,All,0.0
EU27+3,2039.25,reusable sheet (tray),PET,All,0.0
EU27+3,2039.5,reusable sheet (tray),PET,All,0.0
EU27+3,2039.75,reusable sheet (tray),PET,All,0.0
EU27+3,2040.0,reusable sheet (tray),PET,All,0.0
EU27+3,2040.25,reusable sheet (tray),PET,All,0.0
EU27+3,2040.5,reusable sheet (tray),PET,All,0.0
EU27+3,2040.75,reusable sheet (tray),PET,All,0.0
EU27+3,2041.0,reusable sheet (tray),PET,All,0.0
EU27+3,2041.25,reusable sheet (tray),PET,All,0.0
EU27+3,2041.5,reusable sheet (tray),PET,All,0.0
EU27+3,2041.75,reusable sheet (tray),PET,All,0.0
EU27+3,2042.0,reusable sheet (tray),PET,All,0.0
EU27+3,2042.25,reusable sheet (tray),PET,All,0.0
EU27+3,2042.5,reusable sheet (tray),PET,All,0.0
EU27+3,2042.75,reusable sheet (tray),PET,All,0.0
EU27+3,2043.0,reusable sheet (tray),PET,All,0.0
EU27+3,2043.25,reusable sheet (tray),PET,All,0.0
EU27+3,2043.5,reusable sheet (tray),PET,All,0.0
EU27+3,2043.75,reusable sheet (tray),PET,All,0.0
EU27+3,2044.0,reusable sheet (tray),PET,All,0.0
EU27+3,2044.25,reusable sheet (tray),PET,All,0.0
EU27+3,2044.5,reusable sheet (tray),PET,All,0.0
EU27+3,2044.75,reusable sheet (tray),PET,All,0.0
EU27+3,2045.0,reusable sheet (tray),PET,All,0.0
EU27+3,2045.25,reusable sheet (tray),PET,All,0.0
EU27+3,2045.5,reusable sheet (tray),PET,All,0.0
EU27+3,2045.75,reusable sheet (tray),PET,All,0.0
EU27+3,2046.0,reusable sheet (tray),PET,All,0.0
EU27+3,2046.25,reusable sheet (tray),PET,All,0.0
EU27+3,2046.5,reusable sheet (tray),PET,All,0.0
EU27+3,2046.75,reusable sheet (tray),PET,All,0.0
EU27+3,2047.0,reusable sheet (tray),PET,All,0.0
EU27+3,2047.25,reusable sheet (tray),PET,All,0.0
EU27+3,2047.5,reusable sheet (tray),PET,All,0.0
EU27+3,2047.75,reusable sheet (tray),PET,All,0.0
EU27+3,2048.0,reusable sheet (tray),PET,All,0.0
EU27+3,2048.25,reusable sheet (tray),PET,All,0.0
EU27+3,2048.5,reusable sheet (tray),PET,All,0.0
EU27+3,2048.75,reusable sheet (tray),PET,All,0.0
EU27+3,2049.0,reusable sheet (tray),PET,All,0.0
EU27+3,2049.25,reusable sheet (tray),PET,All,0.0
EU27+3,2049.5,reusable sheet (tray),PET,All,0.0
EU27+3,2049.75,reusable sheet (tray),PET,All,0.0
EU27+3,2050.0,reusable sheet (tray),PET,All,0.0
EU27+3,2050.25,reusable sheet (tray),PET,All,0.0
EU27+3,2050.5,reusable sheet (tray),PET,All,0.0
EU27+3,2050.75,reusable sheet (tray),PET,All,0.0
EU27+3,2018.0,single-use non-beverage bottles,PET,All,72.92292292292292
EU27+3,2018.25,single-use non-beverage bottles,PET,All,72.92292292292292
EU27+3,2018.5,single-use non-beverage bottles,PET,All,72.92292292292292
EU27+3,2018.75,single-use non-beverage bottles,PET,All,72.92292292292292
EU27+3,2019.0,single-use non-beverage bottles,PET,All,76.02602602602603
EU27+3,2019.25,single-use non-beverage bottles,PET,All,76.02602602602603
EU27+3,2019.5,single-use non-beverage bottles,PET,All,76.02602602602603
EU27+3,2019.75,single-use non-beverage bottles,PET,All,76.02602602602603
EU27+3,2020.0,single-use non-beverage bottles,PET,All,72.92292292292292
EU27+3,2020.25,single-use non-beverage bottles,PET,All,72.92292292292292
EU27+3,2020.5,single-use non-beverage bottles,PET,All,72.92292292292292
EU27+3,2020.75,single-use non-beverage bottles,PET,All,72.92292292292292
EU27+3,2021.0,single-use non-beverage bottles,PET,All,76.02602602602603
EU27+3,2021.25,single-use non-beverage bottles,PET,All,76.02602602602603
EU27+3,2021.5,single-use non-beverage bottles,PET,All,76.02602602602603
EU27+3,2021.75,single-use non-beverage bottles,PET,All,76.02602602602603
EU27+3,2022.0,single-use non-beverage bottles,PET,All,77.5
EU27+3,2022.25,single-use non-beverage bottles,PET,All,77.5
EU27+3,2022.5,single-use non-beverage bottles,PET,All,77.5
EU27+3,2022.75,single-use non-beverage bottles,PET,All,77.5
EU27+3,2023.0,single-use non-beverage bottles,PET,All,78.275
EU27+3,2023.25,single-use non-beverage bottles,PET,All,78.275
EU27+3,2023.5,single-use non-beverage bottles,PET,All,78.275
EU27+3,2023.75,single-use non-beverage bottles,PET,All,78.275
EU27+3,2024.0,single-use non-beverage bottles,PET,All,79.05775000000001
EU27+3,2024.25,single-use non-beverage bottles,PET,All,79.05775000000001
EU27+3,2024.5,single-use non-beverage bottles,PET,All,79.05775000000001
EU27+3,2024.75,single-use non-beverage bottles,PET,All,79.05775000000001
EU27+3,2025.0,single-use non-beverage bottles,PET,All,79.84832750000001
EU27+3,2025.25,single-use non-beverage bottles,PET,All,79.84832750000001
EU27+3,2025.5,single-use non-beverage bottles,PET,All,79.84832750000001
EU27+3,2025.75,single-use non-beverage bottles,PET,All,79.84832750000001
EU27+3,2026.0,single-use non-beverage bottles,PET,All,80.646810775
EU27+3,2026.25,single-use non-beverage bottles,PET,All,80.646810775
EU27+3,2026.5,single-use non-beverage bottles,PET,All,80.646810775
EU27+3,2026.75,single-use non-beverage bottles,PET,All,80.646810775
EU27+3,2027.0,single-use non-beverage bottles,PET,All,81.45327888275001
EU27+3,2027.25,single-use non-beverage bottles,PET,All,81.45327888275001
EU27+3,2027.5,single-use non-beverage bottles,PET,All,81.45327888275001
EU27+3,2027.75,single-use non-beverage bottles,PET,All,81.45327888275001
EU27+3,2028.0,single-use non-beverage bottles,PET,All,82.26781167157752
EU27+3,2028.25,single-use non-beverage bottles,PET,All,82.26781167157752
EU27+3,2028.5,single-use non-beverage bottles,PET,All,82.26781167157752
EU27+3,2028.75,single-use non-beverage bottles,PET,All,82.26781167157752
EU27+3,2029.0,single-use non-beverage bottles,PET,All,83.0904897882933
EU27+3,2029.25,single-use non-beverage bottles,PET,All,83.0904897882933
EU27+3,2029.5,single-use non-beverage bottles,PET,All,83.0904897882933
EU27+3,2029.75,single-use non-beverage bottles,PET,All,83.0904897882933
EU27+3,2030.0,single-use non-beverage bottles,PET,All,83.92139468617623
EU27+3,2030.25,single-use non-beverage bottles,PET,All,83.92139468617623
EU27+3,2030.5,single-use non-beverage bottles,PET,All,83.92139468617623
EU27+3,2030.75,single-use non-beverage bottles,PET,All,83.92139468617623
EU27+3,2031.0,single-use non-beverage bottles,PET,All,84.76060863303799
EU27+3,2031.25,single-use non-beverage bottles,PET,All,84.76060863303799
EU27+3,2031.5,single-use non-beverage bottles,PET,All,84.76060863303799
EU27+3,2031.75,single-use non-beverage bottles,PET,All,84.76060863303799
EU27+3,2032.0,single-use non-beverage bottles,PET,All,85.60821471936838
EU27+3,2032.25,single-use non-beverage bottles,PET,All,85.60821471936838
EU27+3,2032.5,single-use non-beverage bottles,PET,All,85.60821471936838
EU27+3,2032.75,single-use non-beverage bottles,PET,All,85.60821471936838
EU27+3,2033.0,single-use non-beverage bottles,PET,All,86.46429686656207
EU27+3,2033.25,single-use non-beverage bottles,PET,All,86.46429686656207
EU27+3,2033.5,single-use non-beverage bottles,PET,All,86.46429686656207
EU27+3,2033.75,single-use non-beverage bottles,PET,All,86.46429686656207
EU27+3,2034.0,single-use non-beverage bottles,PET,All,87.32893983522769
EU27+3,2034.25,single-use non-beverage bottles,PET,All,87.32893983522769
EU27+3,2034.5,single-use non-beverage bottles,PET,All,87.32893983522769
EU27+3,2034.75,single-use non-beverage bottles,PET,All,87.32893983522769
EU27+3,2035.0,single-use non-beverage bottles,PET,All,88.20222923357997
EU27+3,2035.25,single-use non-beverage bottles,PET,All,88.20222923357997
EU27+3,2035.5,single-use non-beverage bottles,PET,All,88.20222923357997
EU27+3,2035.75,single-use non-beverage bottles,PET,All,88.20222923357997
EU27+3,2036.0,single-use non-beverage bottles,PET,All,89.08425152591578
EU27+3,2036.25,single-use non-beverage bottles,PET,All,89.08425152591578
EU27+3,2036.5,single-use non-beverage bottles,PET,All,89.08425152591578
EU27+3,2036.75,single-use non-beverage bottles,PET,All,89.08425152591578
EU27+3,2037.0,single-use non-beverage bottles,PET,All,89.97509404117493
EU27+3,2037.25,single-use non-beverage bottles,PET,All,89.97509404117493
EU27+3,2037.5,single-use non-beverage bottles,PET,All,89.97509404117493
EU27+3,2037.75,single-use non-beverage bottles,PET,All,89.97509404117493
EU27+3,2038.0,single-use non-beverage bottles,PET,All,90.87484498158668
EU27+3,2038.25,single-use non-beverage bottles,PET,All,90.87484498158668
EU27+3,2038.5,single-use non-beverage bottles,PET,All,90.87484498158668
EU27+3,2038.75,single-use non-beverage bottles,PET,All,90.87484498158668
EU27+3,2039.0,single-use non-beverage bottles,PET,All,91.78359343140256
EU27+3,2039.25,single-use non-beverage bottles,PET,All,91.78359343140256
EU27+3,2039.5,single-use non-beverage bottles,PET,All,91.78359343140256
EU27+3,2039.75,single-use non-beverage bottles,PET,All,91.78359343140256
EU27+3,2040.0,single-use non-beverage bottles,PET,All,92.70142936571658
EU27+3,2040.25,single-use non-beverage bottles,PET,All,92.70142936571658
EU27+3,2040.5,single-use non-beverage bottles,PET,All,92.70142936571658
EU27+3,2040.75,single-use non-beverage bottles,PET,All,92.70142936571658
EU27+3,2041.0,single-use non-beverage bottles,PET,All,93.62844365937374
EU27+3,2041.25,single-use non-beverage bottles,PET,All,93.62844365937374
EU27+3,2041.5,single-use non-beverage bottles,PET,All,93.62844365937374
EU27+3,2041.75,single-use non-beverage bottles,PET,All,93.62844365937374
EU27+3,2042.0,single-use non-beverage bottles,PET,All,94.56472809596748
EU27+3,2042.25,single-use non-beverage bottles,PET,All,94.56472809596748
EU27+3,2042.5,single-use non-beverage bottles,PET,All,94.56472809596748
EU27+3,2042.75,single-use non-beverage bottles,PET,All,94.56472809596748
EU27+3,2043.0,single-use non-beverage bottles,PET,All,95.51037537692716
EU27+3,2043.25,single-use non-beverage bottles,PET,All,95.51037537692716
EU27+3,2043.5,single-use non-beverage bottles,PET,All,95.51037537692716
EU27+3,2043.75,single-use non-beverage bottles,PET,All,95.51037537692716
EU27+3,2044.0,single-use non-beverage bottles,PET,All,96.46547913069644
EU27+3,2044.25,single-use non-beverage bottles,PET,All,96.46547913069644
EU27+3,2044.5,single-use non-beverage bottles,PET,All,96.46547913069644
EU27+3,2044.75,single-use non-beverage bottles,PET,All,96.46547913069644
EU27+3,2045.0,single-use non-beverage bottles,PET,All,97.4301339220034
EU27+3,2045.25,single-use non-beverage bottles,PET,All,97.4301339220034
EU27+3,2045.5,single-use non-beverage bottles,PET,All,97.4301339220034
EU27+3,2045.75,single-use non-beverage bottles,PET,All,97.4301339220034
EU27+3,2046.0,single-use non-beverage bottles,PET,All,98.40443526122344
EU27+3,2046.25,single-use non-beverage bottles,PET,All,98.40443526122344
EU27+3,2046.5,single-use non-beverage bottles,PET,All,98.40443526122344
EU27+3,2046.75,single-use non-beverage bottles,PET,All,98.40443526122344
EU27+3,2047.0,single-use non-beverage bottles,PET,All,99.38847961383568
EU27+3,2047.25,single-use non-beverage bottles,PET,All,99.38847961383568
EU27+3,2047.5,single-use non-beverage bottles,PET,All,99.38847961383568
EU27+3,2047.75,single-use non-beverage bottles,PET,All,99.38847961383568
EU27+3,2048.0,single-use non-beverage bottles,PET,All,100.38236440997404
EU27+3,2048.25,single-use non-beverage bottles,PET,All,100.38236440997404
EU27+3,2048.5,single-use non-beverage bottles,PET,All,100.38236440997404
EU27+3,2048.75,single-use non-beverage bottles,PET,All,100.38236440997404
EU27+3,2049.0,single-use non-beverage bottles,PET,All,101.38618805407376
EU27+3,2049.25,single-use non-beverage bottles,PET,All,101.38618805407376
EU27+3,2049.5,single-use non-beverage bottles,PET,All,101.38618805407376
EU27+3,2049.75,single-use non-beverage bottles,PET,All,101.38618805407376
EU27+3,2050.0,single-use non-beverage bottles,PET,All,102.40004993461451
EU27+3,2050.25,single-use non-beverage bottles,PET,All,102.40004993461451
EU27+3,2050.5,single-use non-beverage bottles,PET,All,102.40004993461451
EU27+3,2050.75,single-use non-beverage bottles,PET,All,102.40004993461451
EU27+3,2018.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2018.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2018.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2018.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2019.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2019.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2019.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2019.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2020.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2020.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2020.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2020.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2021.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2021.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2021.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2021.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2022.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2022.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2022.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2022.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2023.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2023.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2023.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2023.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2024.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2024.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2024.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2024.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2025.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2025.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2025.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2025.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2026.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2026.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2026.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2026.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2027.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2027.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2027.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2027.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2028.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2028.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2028.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2028.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2029.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2029.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2029.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2029.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2030.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2030.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2030.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2030.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2031.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2031.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2031.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2031.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2032.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2032.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2032.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2032.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2033.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2033.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2033.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2033.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2034.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2034.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2034.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2034.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2035.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2035.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2035.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2035.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2036.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2036.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2036.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2036.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2037.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2037.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2037.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2037.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2038.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2038.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2038.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2038.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2039.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2039.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2039.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2039.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2040.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2040.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2040.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2040.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2041.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2041.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2041.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2041.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2042.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2042.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2042.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2042.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2043.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2043.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2043.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2043.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2044.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2044.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2044.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2044.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2045.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2045.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2045.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2045.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2046.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2046.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2046.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2046.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2047.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2047.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2047.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2047.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2048.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2048.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2048.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2048.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2049.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2049.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2049.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2049.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2050.0,reusable non-beverage bottles,PET,All,0.0
EU27+3,2050.25,reusable non-beverage bottles,PET,All,0.0
EU27+3,2050.5,reusable non-beverage bottles,PET,All,0.0
EU27+3,2050.75,reusable non-beverage bottles,PET,All,0.0
EU27+3,2018.0,flexible packaging,PET,All,87.03703703703704
EU27+3,2018.25,flexible packaging,PET,All,87.03703703703704
EU27+3,2018.5,flexible packaging,PET,All,87.03703703703704
EU27+3,2018.75,flexible packaging,PET,All,87.03703703703704
EU27+3,2019.0,flexible packaging,PET,All,90.74074074074072
EU27+3,2019.25,flexible packaging,PET,All,90.74074074074072
EU27+3,2019.5,flexible packaging,PET,All,90.74074074074072
EU27+3,2019.75,flexible packaging,PET,All,90.74074074074072
EU27+3,2020.0,flexible packaging,PET,All,87.03703703703704
EU27+3,2020.25,flexible packaging,PET,All,87.03703703703704
EU27+3,2020.5,flexible packaging,PET,All,87.03703703703704
EU27+3,2020.75,flexible packaging,PET,All,87.03703703703704
EU27+3,2021.0,flexible packaging,PET,All,90.74074074074072
EU27+3,2021.25,flexible packaging,PET,All,90.74074074074072
EU27+3,2021.5,flexible packaging,PET,All,90.74074074074072
EU27+3,2021.75,flexible packaging,PET,All,90.74074074074072
EU27+3,2022.0,flexible packaging,PET,All,92.5
EU27+3,2022.25,flexible packaging,PET,All,92.5
EU27+3,2022.5,flexible packaging,PET,All,92.5
EU27+3,2022.75,flexible packaging,PET,All,92.5
EU27+3,2023.0,flexible packaging,PET,All,93.425
EU27+3,2023.25,flexible packaging,PET,All,93.425
EU27+3,2023.5,flexible packaging,PET,All,93.425
EU27+3,2023.75,flexible packaging,PET,All,93.425
EU27+3,2024.0,flexible packaging,PET,All,94.35925
EU27+3,2024.25,flexible packaging,PET,All,94.35925
EU27+3,2024.5,flexible packaging,PET,All,94.35925
EU27+3,2024.75,flexible packaging,PET,All,94.35925
EU27+3,2025.0,flexible packaging,PET,All,95.3028425
EU27+3,2025.25,flexible packaging,PET,All,95.3028425
EU27+3,2025.5,flexible packaging,PET,All,95.3028425
EU27+3,2025.75,flexible packaging,PET,All,95.3028425
EU27+3,2026.0,flexible packaging,PET,All,96.255870925
EU27+3,2026.25,flexible packaging,PET,All,96.255870925
EU27+3,2026.5,flexible packaging,PET,All,96.255870925
EU27+3,2026.75,flexible packaging,PET,All,96.255870925
EU27+3,2027.0,flexible packaging,PET,All,97.21842963425
EU27+3,2027.25,flexible packaging,PET,All,97.21842963425
EU27+3,2027.5,flexible packaging,PET,All,97.21842963425
EU27+3,2027.75,flexible packaging,PET,All,97.21842963425
EU27+3,2028.0,flexible packaging,PET,All,98.1906139305925
EU27+3,2028.25,flexible packaging,PET,All,98.1906139305925
EU27+3,2028.5,flexible packaging,PET,All,98.1906139305925
EU27+3,2028.75,flexible packaging,PET,All,98.1906139305925
EU27+3,2029.0,flexible packaging,PET,All,99.17252006989844
EU27+3,2029.25,flexible packaging,PET,All,99.17252006989844
EU27+3,2029.5,flexible packaging,PET,All,99.17252006989844
EU27+3,2029.75,flexible packaging,PET,All,99.17252006989844
EU27+3,2030.0,flexible packaging,PET,All,100.1642452705974
EU27+3,2030.25,flexible packaging,PET,All,100.1642452705974
EU27+3,2030.5,flexible packaging,PET,All,100.1642452705974
EU27+3,2030.75,flexible packaging,PET,All,100.1642452705974
EU27+3,2031.0,flexible packaging,PET,All,101.16588772330338
EU27+3,2031.25,flexible packaging,PET,All,101.16588772330338
EU27+3,2031.5,flexible packaging,PET,All,101.16588772330338
EU27+3,2031.75,flexible packaging,PET,All,101.16588772330338
EU27+3,2032.0,flexible packaging,PET,All,102.17754660053642
EU27+3,2032.25,flexible packaging,PET,All,102.17754660053642
EU27+3,2032.5,flexible packaging,PET,All,102.17754660053642
EU27+3,2032.75,flexible packaging,PET,All,102.17754660053642
EU27+3,2033.0,flexible packaging,PET,All,103.19932206654178
EU27+3,2033.25,flexible packaging,PET,All,103.19932206654178
EU27+3,2033.5,flexible packaging,PET,All,103.19932206654178
EU27+3,2033.75,flexible packaging,PET,All,103.19932206654178
EU27+3,2034.0,flexible packaging,PET,All,104.2313152872072
EU27+3,2034.25,flexible packaging,PET,All,104.2313152872072
EU27+3,2034.5,flexible packaging,PET,All,104.2313152872072
EU27+3,2034.75,flexible packaging,PET,All,104.2313152872072
EU27+3,2035.0,flexible packaging,PET,All,105.27362844007926
EU27+3,2035.25,flexible packaging,PET,All,105.27362844007926
EU27+3,2035.5,flexible packaging,PET,All,105.27362844007926
EU27+3,2035.75,flexible packaging,PET,All,105.27362844007926
EU27+3,2036.0,flexible packaging,PET,All,106.32636472448006
EU27+3,2036.25,flexible packaging,PET,All,106.32636472448006
